"","Year","Length","Sex","Shell","Legal","N","lenclass"
"10926",2014,124,1,1,1,1,124
"10927",2014,124,1,1,1,1,124
"10928",2014,124,1,1,1,1,124
"10929",2014,124,1,1,1,1,124
"10930",2014,124,1,2,1,1,124
"10931",2014,124,1,1,1,1,124
"10932",2014,124,1,1,1,1,124
"10933",2014,124,1,2,1,1,124
"10934",2014,124,1,2,1,1,124
"10935",2014,124,1,1,1,1,124
"10936",2014,124,1,1,1,1,124
"10937",2014,124,1,2,1,1,124
"10938",2014,124,1,1,1,1,124
"10939",2014,124,1,1,1,1,124
"10940",2014,124,1,1,1,1,124
"10941",2014,124,1,1,1,1,124
"10942",2014,124,1,1,1,1,124
"10943",2014,124,1,1,1,1,124
"10944",2014,124,1,1,1,1,124
"10945",2014,124,1,1,1,1,124
"10946",2014,124,1,1,1,1,124
"10947",2014,124,1,1,1,1,124
"10948",2014,124,1,2,2,1,124
"10949",2014,124,1,1,1,1,124
"10950",2014,124,1,1,1,1,124
"10951",2014,124,1,1,1,1,124
"10952",2014,124,1,1,1,1,124
"10953",2014,124,1,1,1,1,124
"10954",2014,124,1,1,1,1,124
"10955",2014,124,1,1,1,1,124
"10956",2014,124,1,2,1,1,124
"10957",2014,125,1,1,1,1,124
"10958",2014,125,1,2,1,1,124
"10959",2014,125,1,2,1,1,124
"10960",2014,125,1,1,1,1,124
"10961",2014,125,1,1,1,1,124
"10962",2014,125,1,1,1,1,124
"10963",2014,125,1,2,1,1,124
"10964",2014,125,1,2,1,1,124
"10965",2014,125,1,1,1,1,124
"10966",2014,125,1,2,1,1,124
"10967",2014,125,1,1,1,1,124
"10968",2014,125,1,1,1,1,124
"10969",2014,125,1,1,1,1,124
"10970",2014,125,1,1,1,1,124
"10971",2014,125,1,1,1,1,124
"10972",2014,125,1,1,1,1,124
"10973",2014,125,1,1,1,1,124
"10974",2014,125,1,1,1,1,124
"10975",2014,125,1,2,1,1,124
"10976",2014,125,1,1,1,1,124
"10977",2014,125,1,1,1,1,124
"10978",2014,125,1,1,1,1,124
"10979",2014,125,1,1,1,1,124
"10980",2014,125,1,1,1,1,124
"10981",2014,125,1,1,1,1,124
"10982",2014,125,1,2,1,1,124
"10983",2014,125,1,1,1,1,124
"10984",2014,125,1,1,1,1,124
"10985",2014,125,1,1,1,1,124
"10986",2014,125,1,1,1,1,124
"10987",2014,125,1,1,1,1,124
"10988",2014,125,1,1,1,1,124
"10989",2014,125,1,1,1,1,124
"10990",2014,125,1,2,1,1,124
"10991",2014,125,1,2,1,1,124
"10992",2014,125,1,1,1,1,124
"10993",2014,125,1,1,1,1,124
"10994",2014,125,1,1,1,1,124
"10995",2014,126,1,1,1,1,124
"10996",2014,126,1,1,1,1,124
"10997",2014,126,1,2,1,1,124
"10998",2014,126,1,2,1,1,124
"10999",2014,126,1,1,1,1,124
"11000",2014,126,1,2,1,1,124
"11001",2014,126,1,1,1,1,124
"11002",2014,126,1,2,1,1,124
"11003",2014,126,1,2,1,1,124
"11004",2014,126,1,1,1,1,124
"11005",2014,126,1,2,1,1,124
"11006",2014,126,1,2,1,1,124
"11007",2014,126,1,1,1,1,124
"11008",2014,126,1,1,1,1,124
"11009",2014,126,1,2,1,1,124
"11010",2014,126,1,2,1,1,124
"11011",2014,126,1,1,1,1,124
"11012",2014,126,1,2,1,1,124
"11013",2014,126,1,1,1,1,124
"11014",2014,126,1,1,1,1,124
"11015",2014,126,1,1,1,1,124
"11016",2014,126,1,1,1,1,124
"11017",2014,126,1,1,1,1,124
"11018",2014,126,1,1,1,1,124
"11019",2014,126,1,1,1,1,124
"11020",2014,126,1,1,1,1,124
"11021",2014,126,1,1,1,1,124
"11022",2014,126,1,1,1,1,124
"11023",2014,126,1,1,1,1,124
"11024",2014,126,1,1,1,1,124
"11025",2014,126,1,1,1,1,124
"11026",2014,126,1,1,1,1,124
"11027",2014,126,1,1,1,1,124
"11028",2014,126,1,2,1,1,124
"11029",2014,126,1,2,1,1,124
"11030",2014,126,1,1,1,1,124
"11031",2014,126,1,1,1,1,124
"11032",2014,126,1,2,1,1,124
"11033",2014,126,1,1,1,1,124
"11034",2014,126,1,1,1,1,124
"11035",2014,126,1,1,1,1,124
"11036",2014,126,1,1,1,1,124
"11037",2014,126,1,1,1,1,124
"11038",2014,126,1,1,1,1,124
"11039",2014,126,1,2,1,1,124
"11040",2014,126,1,2,1,1,124
"11041",2014,126,1,1,1,1,124
"11042",2014,126,1,2,1,1,124
"11043",2014,126,1,1,1,1,124
"11044",2014,126,1,1,1,1,124
"11045",2014,126,1,1,1,1,124
"11046",2014,126,1,2,1,1,124
"11047",2014,126,1,1,1,1,124
"11048",2014,126,1,1,1,1,124
"11049",2014,126,1,1,1,1,124
"11050",2014,126,1,1,1,1,124
"11051",2014,126,1,1,1,1,124
"11052",2014,126,1,1,1,1,124
"11053",2014,126,1,2,1,1,124
"11054",2014,127,1,1,1,1,124
"11055",2014,127,1,2,1,1,124
"11056",2014,127,1,1,1,1,124
"11057",2014,127,1,1,1,1,124
"11058",2014,127,1,2,1,1,124
"11059",2014,127,1,1,1,1,124
"11060",2014,127,1,2,1,1,124
"11061",2014,127,1,1,1,1,124
"11062",2014,127,1,1,1,1,124
"11063",2014,127,1,1,1,1,124
"11064",2014,127,1,1,1,1,124
"11065",2014,127,1,1,1,1,124
"11066",2014,127,1,1,1,1,124
"11067",2014,127,1,1,1,1,124
"11068",2014,127,1,1,1,1,124
"11069",2014,127,1,1,1,1,124
"11070",2014,127,1,2,1,1,124
"11071",2014,127,1,1,1,1,124
"11072",2014,127,1,1,1,1,124
"11073",2014,127,1,1,1,1,124
"11074",2014,127,1,1,1,1,124
"11075",2014,127,1,1,1,1,124
"11076",2014,127,1,1,1,1,124
"11077",2014,127,1,1,1,1,124
"11078",2014,127,1,1,1,1,124
"11079",2014,127,1,2,1,1,124
"11080",2014,127,1,1,1,1,124
"11081",2014,127,1,1,1,1,124
"11082",2014,127,1,1,1,1,124
"11083",2014,127,1,1,1,1,124
"11084",2014,127,1,1,1,1,124
"11085",2014,127,1,1,1,1,124
"11086",2014,127,1,1,1,1,124
"11087",2014,127,1,1,1,1,124
"11088",2014,127,1,1,1,1,124
"11089",2014,127,1,1,1,1,124
"11090",2014,127,1,1,1,1,124
"11091",2014,127,1,1,1,1,124
"11092",2014,127,1,1,1,1,124
"11093",2014,127,1,2,1,1,124
"11094",2014,127,1,1,2,1,124
"11095",2014,127,1,2,1,1,124
"11096",2014,127,1,1,1,1,124
"11097",2014,127,1,1,1,1,124
"11098",2014,128,1,2,1,1,124
"11099",2014,128,1,2,1,1,124
"11100",2014,128,1,1,1,1,124
"11101",2014,128,1,2,1,1,124
"11102",2014,128,1,1,1,1,124
"11103",2014,128,1,1,1,1,124
"11104",2014,128,1,1,1,1,124
"11105",2014,128,1,2,1,1,124
"11106",2014,128,1,1,1,1,124
"11107",2014,128,1,1,1,1,124
"11108",2014,128,1,1,1,1,124
"11109",2014,128,1,2,1,1,124
"11110",2014,128,1,1,1,1,124
"11111",2014,128,1,1,1,1,124
"11112",2014,128,1,1,1,1,124
"11113",2014,128,1,1,1,1,124
"11114",2014,128,1,1,1,1,124
"11115",2014,128,1,1,1,1,124
"11116",2014,128,1,1,1,1,124
"11117",2014,128,1,1,1,1,124
"11118",2014,128,1,1,1,1,124
"11119",2014,128,1,1,1,1,124
"11120",2014,128,1,1,1,1,124
"11121",2014,128,1,1,1,1,124
"11122",2014,128,1,1,1,1,124
"11123",2014,128,1,1,1,1,124
"11124",2014,128,1,1,1,1,124
"11125",2014,128,1,1,1,1,124
"11126",2014,128,1,1,1,1,124
"11127",2014,128,1,1,1,1,124
"11128",2014,128,1,1,1,1,124
"11129",2014,128,1,2,1,1,124
"11130",2014,128,1,1,1,1,124
"11131",2014,128,1,1,2,1,124
"11132",2014,128,1,1,1,1,124
"11133",2014,128,1,1,1,1,124
"11134",2014,128,1,1,1,1,124
"11135",2014,128,1,1,1,1,124
"11136",2014,128,1,1,1,1,124
"11137",2014,128,1,1,1,1,124
"11138",2014,128,1,2,1,1,124
"11139",2014,129,1,2,1,1,124
"11140",2014,129,1,1,1,1,124
"11141",2014,129,1,1,1,1,124
"11142",2014,129,1,1,1,1,124
"11143",2014,129,1,1,1,1,124
"11144",2014,129,1,1,1,1,124
"11145",2014,129,1,2,1,1,124
"11146",2014,129,1,1,1,1,124
"11147",2014,129,1,1,1,1,124
"11148",2014,129,1,2,1,1,124
"11149",2014,129,1,1,1,1,124
"11150",2014,129,1,1,1,1,124
"11151",2014,129,1,1,1,1,124
"11152",2014,129,1,1,1,1,124
"11153",2014,129,1,1,1,1,124
"11154",2014,129,1,2,1,1,124
"11155",2014,129,1,1,1,1,124
"11156",2014,129,1,1,1,1,124
"11157",2014,129,1,2,1,1,124
"11158",2014,129,1,2,1,1,124
"11159",2014,129,1,1,1,1,124
"11160",2014,129,1,1,1,1,124
"11161",2014,129,1,2,1,1,124
"11162",2014,129,1,1,1,1,124
"11163",2014,129,1,1,1,1,124
"11164",2014,129,1,2,1,1,124
"11165",2014,129,1,2,1,1,124
"11166",2014,129,1,1,2,1,124
"11167",2014,129,1,1,1,1,124
"11168",2014,129,1,1,1,1,124
"11169",2014,130,1,2,1,1,124
"11170",2014,130,1,1,1,1,124
"11171",2014,130,1,1,1,1,124
"11172",2014,130,1,2,1,1,124
"11173",2014,130,1,1,1,1,124
"11174",2014,130,1,2,1,1,124
"11175",2014,130,1,2,1,1,124
"11176",2014,130,1,1,1,1,124
"11177",2014,130,1,2,1,1,124
"11178",2014,130,1,1,1,1,124
"11179",2014,130,1,2,1,1,124
"11180",2014,130,1,2,1,1,124
"11181",2014,130,1,1,1,1,124
"11182",2014,130,1,1,1,1,124
"11183",2014,130,1,1,1,1,124
"11184",2014,130,1,1,1,1,124
"11185",2014,130,1,1,1,1,124
"11186",2014,130,1,1,1,1,124
"11187",2014,130,1,1,1,1,124
"11188",2014,130,1,2,1,1,124
"11189",2014,130,1,1,1,1,124
"11190",2014,130,1,1,1,1,124
"11191",2014,130,1,1,1,1,124
"11192",2014,130,1,1,1,1,124
"11193",2014,130,1,2,1,1,124
"11194",2014,130,1,1,1,1,124
"11195",2014,130,1,1,1,1,124
"11196",2014,130,1,1,1,1,124
"11197",2014,130,1,1,1,1,124
"11198",2014,130,1,1,1,1,124
"11199",2014,130,1,1,1,1,124
"11200",2014,130,1,1,1,1,124
"11201",2014,130,1,1,1,1,124
"11202",2014,130,1,1,1,1,124
"11203",2014,130,1,1,1,1,124
"11204",2014,130,1,1,1,1,124
"11205",2014,131,1,2,1,1,124
"11206",2014,131,1,1,1,1,124
"11207",2014,131,1,1,1,1,124
"11208",2014,131,1,1,1,1,124
"11209",2014,131,1,1,1,1,124
"11210",2014,131,1,1,1,1,124
"11211",2014,131,1,1,1,1,124
"11212",2014,131,1,1,1,1,124
"11213",2014,131,1,1,1,1,124
"11214",2014,131,1,1,1,1,124
"11215",2014,131,1,2,1,1,124
"11216",2014,131,1,1,1,1,124
"11217",2014,131,1,1,1,1,124
"11218",2014,131,1,1,1,1,124
"11219",2014,131,1,1,1,1,124
"11220",2014,131,1,1,1,1,124
"11221",2014,131,1,2,1,1,124
"11222",2014,131,1,1,1,1,124
"11223",2014,131,1,1,1,1,124
"11224",2014,131,1,2,1,1,124
"11225",2014,131,1,1,1,1,124
"11226",2014,131,1,2,1,1,124
"11227",2014,131,1,1,1,1,124
"11228",2014,131,1,1,1,1,124
"11229",2014,131,1,1,1,1,124
"11230",2014,131,1,2,1,1,124
"11231",2014,131,1,1,1,1,124
"11232",2014,131,1,1,1,1,124
"11233",2014,131,1,1,1,1,124
"11234",2014,131,1,2,1,1,124
"11235",2014,131,1,1,1,1,124
"11236",2014,131,1,1,1,1,124
"11237",2014,131,1,1,1,1,124
"11238",2014,131,1,1,1,1,124
"11239",2014,132,1,2,1,1,124
"11240",2014,132,1,1,1,1,124
"11241",2014,132,1,1,1,1,124
"11242",2014,132,1,1,1,1,124
"11243",2014,132,1,1,1,1,124
"11244",2014,132,1,2,1,1,124
"11245",2014,132,1,1,1,1,124
"11246",2014,132,1,2,1,1,124
"11247",2014,132,1,1,1,1,124
"11248",2014,132,1,2,1,1,124
"11249",2014,132,1,1,1,1,124
"11250",2014,132,1,1,1,1,124
"11251",2014,132,1,1,1,1,124
"11252",2014,132,1,2,1,1,124
"11253",2014,132,1,1,1,1,124
"11254",2014,132,1,1,1,1,124
"11255",2014,132,1,2,1,1,124
"11256",2014,132,1,1,1,1,124
"11257",2014,132,1,2,1,1,124
"11258",2014,132,1,1,1,1,124
"11259",2014,132,1,1,1,1,124
"11260",2014,132,1,1,1,1,124
"11261",2014,132,1,1,1,1,124
"11262",2014,132,1,1,1,1,124
"11263",2014,132,1,1,1,1,124
"11264",2014,132,1,1,1,1,124
"11265",2014,132,1,1,1,1,124
"11266",2014,132,1,1,1,1,124
"11267",2014,132,1,1,1,1,124
"11268",2014,132,1,2,1,1,124
"11269",2014,132,1,2,1,1,124
"11270",2014,132,1,1,1,1,124
"11271",2014,132,1,1,1,1,124
"11272",2014,133,1,1,1,1,124
"11273",2014,133,1,1,2,1,124
"11274",2014,133,1,1,1,1,124
"11275",2014,133,1,1,1,1,124
"11276",2014,133,1,1,1,1,124
"11277",2014,133,1,1,1,1,124
"11278",2014,133,1,1,1,1,124
"11279",2014,133,1,1,1,1,124
"11280",2014,133,1,1,1,1,124
"11281",2014,133,1,2,1,1,124
"11282",2014,133,1,1,1,1,124
"11283",2014,133,1,1,1,1,124
"11284",2014,133,1,1,1,1,124
"11285",2014,133,1,1,1,1,124
"11286",2014,133,1,1,1,1,124
"11287",2014,133,1,1,1,1,124
"11288",2014,133,1,2,1,1,124
"11289",2014,133,1,2,1,1,124
"11290",2014,133,1,1,1,1,124
"11291",2014,133,1,1,1,1,124
"11292",2014,133,1,1,1,1,124
"11293",2014,133,1,1,1,1,124
"11294",2014,133,1,1,1,1,124
"11295",2014,133,1,1,1,1,124
"11296",2014,133,1,1,1,1,124
"11297",2014,133,1,2,1,1,124
"11298",2014,133,1,1,1,1,124
"11299",2014,133,1,1,1,1,124
"11300",2014,133,1,1,1,1,124
"11301",2014,134,1,1,1,1,134
"11302",2014,134,1,1,1,1,134
"11303",2014,134,1,1,1,1,134
"11304",2014,134,1,2,1,1,134
"11305",2014,134,1,2,1,1,134
"11306",2014,134,1,1,1,1,134
"11307",2014,134,1,1,1,1,134
"11308",2014,134,1,2,1,1,134
"11309",2014,134,1,1,1,1,134
"11310",2014,134,1,1,1,1,134
"11311",2014,134,1,1,1,1,134
"11312",2014,134,1,1,1,1,134
"11313",2014,134,1,2,1,1,134
"11314",2014,134,1,2,1,1,134
"11315",2014,134,1,2,1,1,134
"11316",2014,134,1,1,1,1,134
"11317",2014,134,1,1,1,1,134
"11318",2014,134,1,1,1,1,134
"11319",2014,134,1,1,1,1,134
"11320",2014,134,1,2,1,1,134
"11321",2014,134,1,1,1,1,134
"11322",2014,134,1,1,1,1,134
"11323",2014,134,1,1,1,1,134
"11324",2014,134,1,1,1,1,134
"11325",2014,134,1,1,1,1,134
"11326",2014,134,1,1,1,1,134
"11327",2014,134,1,1,1,1,134
"11328",2014,134,1,1,1,1,134
"11329",2014,135,1,2,1,1,134
"11330",2014,135,1,1,1,1,134
"11331",2014,135,1,2,1,1,134
"11332",2014,135,1,1,1,1,134
"11333",2014,135,1,2,1,1,134
"11334",2014,135,1,2,1,1,134
"11335",2014,135,1,1,1,1,134
"11336",2014,135,1,1,1,1,134
"11337",2014,135,1,1,1,1,134
"11338",2014,135,1,1,1,1,134
"11339",2014,135,1,2,1,1,134
"11340",2014,135,1,1,1,1,134
"11341",2014,135,1,2,1,1,134
"11342",2014,135,1,2,1,1,134
"11343",2014,135,1,1,1,1,134
"11344",2014,135,1,1,1,1,134
"11345",2014,135,1,1,1,1,134
"11346",2014,135,1,1,1,1,134
"11347",2014,135,1,1,1,1,134
"11348",2014,135,1,2,1,1,134
"11349",2014,135,1,1,1,1,134
"11350",2014,135,1,1,1,1,134
"11351",2014,135,1,1,1,1,134
"11352",2014,136,1,2,1,1,134
"11353",2014,136,1,1,1,1,134
"11354",2014,136,1,2,1,1,134
"11355",2014,136,1,1,1,1,134
"11356",2014,136,1,1,1,1,134
"11357",2014,136,1,1,1,1,134
"11358",2014,136,1,2,1,1,134
"11359",2014,136,1,1,1,1,134
"11360",2014,136,1,1,1,1,134
"11361",2014,136,1,2,1,1,134
"11362",2014,136,1,2,1,1,134
"11363",2014,136,1,2,1,1,134
"11364",2014,136,1,1,1,1,134
"11365",2014,136,1,2,1,1,134
"11366",2014,136,1,1,1,1,134
"11367",2014,136,1,1,1,1,134
"11368",2014,136,1,1,1,1,134
"11369",2014,136,1,1,1,1,134
"11370",2014,136,1,2,1,1,134
"11371",2014,136,1,1,1,1,134
"11372",2014,136,1,1,1,1,134
"11373",2014,136,1,1,1,1,134
"11374",2014,136,1,1,1,1,134
"11375",2014,136,1,2,1,1,134
"11376",2014,136,1,1,1,1,134
"11377",2014,137,1,1,1,1,134
"11378",2014,137,1,1,1,1,134
"11379",2014,137,1,1,1,1,134
"11380",2014,137,1,2,1,1,134
"11381",2014,137,1,1,1,1,134
"11382",2014,137,1,2,1,1,134
"11383",2014,137,1,1,1,1,134
"11384",2014,137,1,1,1,1,134
"11385",2014,137,1,1,1,1,134
"11386",2014,137,1,1,1,1,134
"11387",2014,137,1,2,1,1,134
"11388",2014,137,1,1,1,1,134
"11389",2014,137,1,1,1,1,134
"11390",2014,137,1,1,1,1,134
"11391",2014,137,1,2,1,1,134
"11392",2014,138,1,1,1,1,134
"11393",2014,138,1,2,1,1,134
"11394",2014,138,1,1,1,1,134
"11395",2014,138,1,2,1,1,134
"11396",2014,138,1,1,1,1,134
"11397",2014,138,1,1,1,1,134
"11398",2014,138,1,2,1,1,134
"11399",2014,138,1,1,1,1,134
"11400",2014,138,1,1,1,1,134
"11401",2014,138,1,2,1,1,134
"11402",2014,138,1,1,1,1,134
"11403",2014,138,1,1,1,1,134
"11404",2014,138,1,1,1,1,134
"11405",2014,138,1,1,1,1,134
"11406",2014,138,1,1,1,1,134
"11407",2014,138,1,1,1,1,134
"11408",2014,138,1,2,1,1,134
"11409",2014,138,1,2,1,1,134
"11410",2014,138,1,1,1,1,134
"11411",2014,138,1,1,1,1,134
"11412",2014,138,1,1,1,1,134
"11413",2014,139,1,1,1,1,134
"11414",2014,139,1,1,1,1,134
"11415",2014,139,1,1,1,1,134
"11416",2014,139,1,1,1,1,134
"11417",2014,139,1,1,1,1,134
"11418",2014,139,1,1,1,1,134
"11419",2014,139,1,1,1,1,134
"11420",2014,139,1,1,1,1,134
"11421",2014,139,1,1,1,1,134
"11422",2014,139,1,1,1,1,134
"11423",2014,140,1,2,1,1,134
"11424",2014,140,1,1,1,1,134
"11425",2014,140,1,1,1,1,134
"11426",2014,140,1,1,1,1,134
"11427",2014,140,1,2,1,1,134
"11428",2014,140,1,1,1,1,134
"11429",2014,140,1,1,1,1,134
"11430",2014,140,1,1,1,1,134
"11431",2014,140,1,1,1,1,134
"11432",2014,140,1,2,1,1,134
"11433",2014,141,1,2,1,1,134
"11434",2014,141,1,2,1,1,134
"11435",2014,141,1,2,1,1,134
"11436",2014,141,1,2,1,1,134
"11437",2014,141,1,1,1,1,134
"11438",2014,141,1,1,1,1,134
"11439",2014,141,1,1,1,1,134
"11440",2014,141,1,2,1,1,134
"11441",2014,141,1,1,1,1,134
"11442",2014,142,1,1,1,1,134
"11443",2014,142,1,1,1,1,134
"11444",2014,142,1,1,1,1,134
"11445",2014,143,1,1,1,1,134
"11446",2014,143,1,2,1,1,134
"11447",2014,143,1,1,1,1,134
"11448",2014,144,1,1,1,1,134
"11449",2014,144,1,1,1,1,134
"11450",2014,144,1,1,1,1,134
"11451",2014,144,1,2,1,1,134
"11452",2014,144,1,1,1,1,134
"11453",2014,145,1,1,1,1,134
"11454",2014,145,1,2,1,1,134
"11455",2014,146,1,1,1,1,134
"11456",2014,146,1,1,1,1,134
"11457",2014,146,1,1,1,1,134
"11458",2014,146,1,1,1,1,134
"11459",2014,146,1,2,1,1,134
"11460",2014,146,1,1,1,1,134
"11461",2014,148,1,1,1,1,134
"11462",2014,149,1,2,1,1,134
"11463",2014,149,1,2,1,1,134
"11464",2014,158,1,2,1,1,134
"11465",2014,171,1,2,1,1,134
"11615",2015,64,1,1,0,1,64
"11616",2015,64,1,1,0,1,64
"11617",2015,66,1,1,0,1,64
"11618",2015,69,1,1,0,1,64
"11620",2015,69,1,1,0,1,64
"11621",2015,72,1,1,0,1,64
"11622",2015,72,1,1,0,1,64
"11624",2015,72,1,1,0,1,64
"11626",2015,73,1,1,0,1,64
"11627",2015,73,1,1,0,1,64
"11628",2015,73,1,1,0,1,64
"11629",2015,74,1,1,0,1,74
"11630",2015,74,1,1,0,1,74
"11631",2015,74,1,1,0,1,74
"11632",2015,74,1,1,0,1,74
"11634",2015,75,1,1,0,1,74
"11635",2015,75,1,1,0,1,74
"11636",2015,75,1,1,0,1,74
"11637",2015,75,1,1,0,1,74
"11638",2015,76,1,1,0,1,74
"11639",2015,76,1,1,0,1,74
"11640",2015,76,1,1,0,1,74
"11641",2015,76,1,1,0,1,74
"11642",2015,76,1,1,0,1,74
"11643",2015,76,1,1,0,1,74
"11644",2015,76,1,1,0,1,74
"11645",2015,77,1,1,0,1,74
"11646",2015,77,1,1,0,1,74
"11651",2015,78,1,1,0,1,74
"11653",2015,78,1,1,0,1,74
"11655",2015,79,1,1,0,1,74
"11656",2015,79,1,1,0,1,74
"11657",2015,79,1,1,0,1,74
